Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Region_Type
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;1080;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;820;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;673;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;564;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;543;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;150;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;133;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;119;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;132;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;130;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;150;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;142;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;106;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;116;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;101;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;312;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;286;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;329;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;398;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;349;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;412;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;294;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;258;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;253;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;336;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;137;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;113;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;133;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;218;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;210;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;299;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;166;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;169;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;163;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;131;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2014;335;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2015;326;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2016;412;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2017;562;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2018;616;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2019;746;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2020;543;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2021;445;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2022;517;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - pozostałe;2023;549;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2014;165;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2015;164;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2016;131;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2017;202;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2018;185;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2019;192;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2020;127;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2021;112;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2022;98;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - ogółem;2023;96;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;103;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;102;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;74;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;113;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;96;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;101;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;61;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;58;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;54;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;55;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2021;54;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2022;44;szt.;województwo
3000000;WIELKOPOLSKIE;wina pieszych - pozostałe;2023;41;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2017;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2018;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2019;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2020;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2021;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2022;-;szt.;województwo
3000000;WIELKOPOLSKIE;wina pasażerów;2023;6;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2017;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2018;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2019;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2020;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2021;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2022;-;szt.;województwo
3000000;WIELKOPOLSKIE;współwina;2023;21;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2017;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2018;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2019;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2020;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2021;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2022;-;szt.;województwo
3000000;WIELKOPOLSKIE;pozostałe przyczyny;2023;44;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2014;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2015;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2016;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2017;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2018;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2019;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2020;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2021;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2022;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;ogółem;2023;781;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2014;1169;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2015;1033;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2016;1112;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2017;1024;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2018;996;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2019;1049;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2020;801;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2021;832;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2022;784;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - ogółem;2023;700;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;279;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;182;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;243;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;209;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;194;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;223;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;206;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;204;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;162;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;154;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;264;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;232;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;266;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;227;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;258;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;275;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;204;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;217;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;181;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;144;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;50;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;55;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;74;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;51;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;50;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;51;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;31;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;40;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;33;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;29;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;228;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;245;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;195;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;214;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;172;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;191;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;141;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;136;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;137;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;127;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;120;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;118;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;103;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;109;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;90;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;94;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;79;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;61;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;72;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;55;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2014;228;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2015;201;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2016;231;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2017;214;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2018;232;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2019;215;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2020;140;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2021;174;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2022;199;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina kierujących pojazdami - pozostałe;2023;191;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2014;108;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2015;96;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2016;104;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2017;90;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2018;82;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2019;89;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2020;56;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2021;42;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2022;47;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - ogółem;2023;37;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;62;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;62;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;70;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;47;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;56;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;55;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;27;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;29;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;34;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;22;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
3200000;ZACHODNIOPOMORSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
